d,s,r,alg,score,iter,LLM,time,extra,missing,reverse,shd,norm_shd,nnz,fdr,tpr,fpr,precision,recall,F1,gscore,exist_prior,forb_prior,uncertain_query,correct_query,wrong_query,exist_prior_wrong,forb_prior_wrong,ancs_prior,edge,correct,incorrect,normal,exist,forb
alarm,4000,6,softHC,bic,1,without,3.6567,6,5,13,24,0.5217391304,47,0.4043,0.6087,0.0306,0.5957,0.6087,0.6022,0.1957,12,0,2,38,7,1,0,0,47,28,19,47,0,0
alarm,4000,6,softHC,bic,2,process,3.1416,6,4,11,21,0.4565217391,48,0.3542,0.6739,0.0274,0.6458,0.6739,0.6596,0.3043,14,2,6,76,13,1,0,0,48,31,17,41,6,1
alarm,4000,6,softHC,bic,3,with,2.774,5,4,9,18,0.3913043478,47,0.2979,0.7174,0.0226,0.7021,0.7174,0.7097,0.413,14,2,10,113,19,1,0,0,47,33,14,39,8,0
alarm,4000,6,hardMINOBSx,bic,1,without,22.3265,0,3,3,6,0.1304347826,43,0.0698,0.8696,0.0048,0.9302,0.8696,0.8989,0.8043,3,0,3,40,0,0,0,0,43,40,3,43,0,0
alarm,4000,6,hardMINOBSx,bic,2,process,17.1966,2,2,5,9,0.1956521739,46,0.1522,0.8478,0.0113,0.8478,0.8478,0.8478,0.6957,6,4,8,81,0,0,0,0,46,39,7,41,3,2
alarm,4000,6,hardMINOBSx,bic,3,with,17.2499,0,2,2,4,0.0869565217,44,0.0455,0.913,0.0032,0.9545,0.913,0.9333,0.8696,6,4,13,120,0,0,0,0,44,42,2,38,6,0
alarm,4000,6,softMINOBSx,bic,1,without,24.1188,0,3,3,6,0.1304347826,43,0.0698,0.8696,0.0048,0.9302,0.8696,0.8989,0.8043,3,0,3,40,0,0,0,0,43,40,3,43,0,0
alarm,4000,6,softMINOBSx,bic,2,with,22.3948,0,3,2,5,0.1086956522,43,0.0465,0.8913,0.0032,0.9535,0.8913,0.9213,0.8478,3,0,7,79,0,0,0,0,43,41,2,41,2,0
mildew,8000,1,CaMML,mml,1,without,74.2374,14,15,21,50,1.0869565217,45,0.7778,0.2174,0.0638,0.2222,0.2174,0.2198,0.0,21,18,2,37,6,3,0,0,45,10,35,36,0,9
mildew,8000,1,CaMML,mml,2,process,75.2449,17,15,24,56,1.2173913043,48,0.8542,0.1522,0.0747,0.1458,0.1522,0.1489,0.0,30,34,3,76,14,3,0,0,48,7,41,33,3,12
mildew,8000,1,CaMML,mml,3,process,73.6643,14,16,15,45,0.9782608696,44,0.6591,0.3261,0.0528,0.3409,0.3261,0.3333,0.0,31,36,4,113,20,4,0,0,44,15,29,25,10,9
mildew,8000,1,CaMML,mml,4,process,74.5319,17,17,17,51,1.1086956522,46,0.7391,0.2609,0.0619,0.2609,0.2609,0.2609,0.0,32,42,5,152,26,5,0,0,46,12,34,28,7,11
mildew,8000,1,CaMML,mml,5,with,70.8871,15,17,17,49,1.0652173913,44,0.7273,0.2609,0.0583,0.2727,0.2609,0.2667,0.0,32,42,6,189,32,5,0,0,44,12,32,23,9,12
mildew,8000,1,HC,bdeu,1,without,0.7241,9,16,14,39,0.847826087,39,0.5897,0.3478,0.0419,0.4103,0.3478,0.3765,0.0,12,8,1,31,7,1,0,0,39,16,23,35,0,4
mildew,8000,1,HC,bdeu,2,process,0.6584,4,14,5,23,0.5,36,0.25,0.587,0.0164,0.75,0.587,0.6585,0.3913,14,10,1,61,13,1,0,0,36,27,9,23,12,1
mildew,8000,1,HC,bdeu,3,with,0.6676,3,15,3,21,0.4565217391,34,0.1765,0.6087,0.0109,0.8235,0.6087,0.7,0.4783,14,10,1,89,19,1,0,0,34,28,6,20,14,0
mildew,8000,1,softHC,bdeu,1,without,1.8746,9,16,14,39,0.847826087,39,0.5897,0.3478,0.0419,0.4103,0.3478,0.3765,0.0,12,8,1,31,7,1,0,0,39,16,23,35,0,4
mildew,8000,1,softHC,bdeu,2,process,1.8126,3,14,5,22,0.4782608696,35,0.2286,0.587,0.0146,0.7714,0.587,0.6667,0.413,14,10,1,62,11,1,0,0,35,27,8,22,11,2
mildew,8000,1,softHC,bdeu,3,with,1.7342,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,14,10,1,91,15,1,0,0,33,28,5,19,13,1
mildew,8000,1,hardMINOBSx,bdeu,1,without,3.8191,2,14,8,24,0.5217391304,34,0.2941,0.5217,0.0182,0.7059,0.5217,0.6,0.3043,4,2,0,29,5,0,0,0,34,24,10,33,0,1
mildew,8000,1,hardMINOBSx,bdeu,2,process,3.2626,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,4,4,0,58,9,0,0,0,33,28,5,28,4,1
mildew,8000,1,hardMINOBSx,bdeu,3,with,4.0535,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,4,4,0,86,14,0,0,0,33,28,5,29,4,0
mildew,8000,1,softMINOBSx,bdeu,1,without,39.858,2,14,8,24,0.5217391304,34,0.2941,0.5217,0.0182,0.7059,0.5217,0.6,0.3043,4,2,0,29,5,0,0,0,34,24,10,33,0,1
mildew,8000,1,softMINOBSx,bdeu,2,with,33.1649,2,14,6,22,0.4782608696,34,0.2353,0.5652,0.0146,0.7647,0.5652,0.65,0.3913,4,2,0,58,10,0,0,0,34,26,8,31,2,1
mildew,8000,1,HC,bic,1,without,0.7898,6,20,12,38,0.8260869565,32,0.5625,0.3043,0.0328,0.4375,0.3043,0.359,0.0,10,8,1,28,3,0,0,0,32,14,18,28,0,4
mildew,8000,1,HC,bic,2,process,0.8421,7,21,4,32,0.6956521739,32,0.3438,0.4565,0.02,0.6562,0.4565,0.5385,0.2174,11,14,1,53,10,0,0,0,32,21,11,19,10,3
mildew,8000,1,HC,bic,3,process,0.8202,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,11,16,1,77,17,0,0,0,31,23,8,19,11,1
mildew,8000,1,HC,bic,4,process,0.8568,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,11,18,1,101,24,0,0,0,31,23,8,19,11,1
mildew,8000,1,HC,bic,5,with,0.7233,4,20,3,27,0.5869565217,30,0.2333,0.5,0.0128,0.7667,0.5,0.6053,0.3478,11,18,1,124,31,0,0,0,30,23,7,19,11,0
mildew,8000,1,softHC,bic,1,without,1.672,6,20,12,38,0.8260869565,32,0.5625,0.3043,0.0328,0.4375,0.3043,0.359,0.0,10,8,1,28,3,0,0,0,32,14,18,28,0,4
mildew,8000,1,softHC,bic,2,process,2.0254,6,20,7,33,0.7173913043,32,0.4062,0.413,0.0237,0.5938,0.413,0.4872,0.1304,10,12,1,55,8,0,0,0,32,19,13,22,6,4
mildew,8000,1,softHC,bic,3,with,2.1493,6,20,7,33,0.7173913043,32,0.4062,0.413,0.0237,0.5938,0.413,0.4872,0.1304,10,12,1,82,13,0,0,0,32,19,13,22,6,4
mildew,8000,1,hardMINOBSx,bic,1,without,2.5608,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,7,6,0,27,5,0,0,0,32,17,15,29,0,3
mildew,8000,1,hardMINOBSx,bic,2,process,1.8939,7,20,7,34,0.7391304348,33,0.4242,0.413,0.0255,0.5758,0.413,0.481,0.1087,9,14,2,52,11,0,0,0,33,19,14,22,7,4
mildew,8000,1,hardMINOBSx,bic,3,process,1.9419,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,10,16,2,77,17,0,0,0,31,23,8,21,9,1
mildew,8000,1,hardMINOBSx,bic,4,process,1.9371,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,10,18,2,101,24,0,0,0,31,23,8,20,10,1
mildew,8000,1,hardMINOBSx,bic,5,with,1.763,4,20,3,27,0.5869565217,30,0.2333,0.5,0.0128,0.7667,0.5,0.6053,0.3478,10,18,2,124,31,0,0,0,30,23,7,20,10,0
mildew,8000,1,softMINOBSx,bic,1,without,3.5745,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,7,6,0,27,5,0,0,0,32,17,15,29,0,3
mildew,8000,1,softMINOBSx,bic,2,process,3.5885,6,19,10,35,0.7608695652,33,0.4848,0.3696,0.0291,0.5152,0.3696,0.4304,0.0217,8,10,0,54,11,0,0,0,33,17,16,27,2,4
mildew,8000,1,softMINOBSx,bic,3,with,3.338,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,10,0,80,17,0,0,0,32,17,15,27,2,3
mildew,8000,2,CaMML,mml,1,without,74.5421,16,12,22,50,1.0869565217,50,0.76,0.2609,0.0692,0.24,0.2609,0.25,0.0,22,24,1,43,6,3,0,0,50,12,38,38,0,12
mildew,8000,2,CaMML,mml,2,process,74.2484,18,16,17,51,1.1086956522,48,0.7292,0.2826,0.0638,0.2708,0.2826,0.2766,0.0,29,38,1,83,14,5,0,0,48,13,35,32,5,11
mildew,8000,2,CaMML,mml,3,process,74.3706,21,17,20,58,1.2608695652,50,0.82,0.1957,0.0747,0.18,0.1957,0.1875,0.0,32,54,1,125,22,5,0,0,50,9,41,30,4,16
mildew,8000,2,CaMML,mml,4,process,73.8622,15,15,21,51,1.1086956522,46,0.7826,0.2174,0.0656,0.2174,0.2174,0.2174,0.0,33,58,2,165,27,5,0,0,46,10,36,31,5,10
mildew,8000,2,CaMML,mml,5,process,73.5182,17,17,18,52,1.1304347826,46,0.7609,0.2391,0.0638,0.2391,0.2391,0.2391,0.0,36,58,2,200,38,6,0,0,46,11,35,27,9,10
mildew,8000,2,CaMML,mml,6,with,75.0656,14,15,18,47,1.0217391304,45,0.7111,0.2826,0.0583,0.2889,0.2826,0.2857,0.0,36,58,4,237,44,6,0,0,45,13,32,26,10,9
mildew,8000,2,HC,bdeu,1,without,0.7878,9,17,12,38,0.8260869565,38,0.5526,0.3696,0.0383,0.4474,0.3696,0.4048,0.0,12,8,1,32,5,1,0,0,38,17,21,34,0,4
mildew,8000,2,HC,bdeu,2,with,0.7427,3,15,3,21,0.4565217391,34,0.1765,0.6087,0.0109,0.8235,0.6087,0.7,0.4783,12,8,1,60,11,1,0,0,34,28,6,22,12,0
mildew,8000,2,softHC,bdeu,1,without,2.0777,9,17,12,38,0.8260869565,38,0.5526,0.3696,0.0383,0.4474,0.3696,0.4048,0.0,12,8,1,32,5,1,0,0,38,17,21,34,0,4
mildew,8000,2,softHC,bdeu,2,with,1.8691,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,12,8,1,61,9,1,0,0,33,28,5,21,11,1
mildew,8000,2,hardMINOBSx,bdeu,1,without,4.403,2,14,7,23,0.5,34,0.2647,0.5435,0.0164,0.7353,0.5435,0.625,0.3478,4,2,0,30,4,0,0,0,34,25,9,33,0,1
mildew,8000,2,hardMINOBSx,bdeu,2,process,3.7294,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,4,4,0,59,8,0,0,0,33,28,5,28,4,1
mildew,8000,2,hardMINOBSx,bdeu,3,with,3.9964,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,4,4,0,87,13,0,0,0,33,28,5,29,4,0
mildew,8000,2,softMINOBSx,bdeu,1,without,44.716,2,14,7,23,0.5,34,0.2647,0.5435,0.0164,0.7353,0.5435,0.625,0.3478,4,2,0,30,4,0,0,0,34,25,9,33,0,1
mildew,8000,2,softMINOBSx,bdeu,2,with,33.0819,2,15,4,21,0.4565217391,33,0.1818,0.587,0.0109,0.8182,0.587,0.6835,0.4565,4,2,0,59,8,0,0,0,33,27,6,29,3,1
mildew,8000,2,HC,bic,1,without,0.9345,7,21,14,42,0.9130434783,32,0.6562,0.2391,0.0383,0.3438,0.2391,0.2821,0.0,13,8,1,28,3,0,0,0,32,11,21,28,0,4
mildew,8000,2,HC,bic,2,process,0.7034,6,20,3,29,0.6304347826,32,0.2812,0.5,0.0164,0.7188,0.5,0.5897,0.3043,13,14,1,54,9,0,0,0,32,23,9,16,13,3
mildew,8000,2,HC,bic,3,process,0.9372,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,13,16,1,78,16,0,0,0,31,23,8,17,13,1
mildew,8000,2,HC,bic,4,process,0.7341,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,13,18,1,102,23,0,0,0,31,23,8,17,13,1
mildew,8000,2,HC,bic,5,with,0.9071,4,20,3,27,0.5869565217,30,0.2333,0.5,0.0128,0.7667,0.5,0.6053,0.3478,13,18,1,125,30,0,0,0,30,23,7,17,13,0
mildew,8000,2,softHC,bic,1,without,1.8203,7,21,14,42,0.9130434783,32,0.6562,0.2391,0.0383,0.3438,0.2391,0.2821,0.0,13,8,1,28,3,0,0,0,32,11,21,28,0,4
mildew,8000,2,softHC,bic,2,process,2.1392,6,20,7,33,0.7173913043,32,0.4062,0.413,0.0237,0.5938,0.413,0.4872,0.1304,13,12,1,55,8,0,0,0,32,19,13,19,9,4
mildew,8000,2,softHC,bic,3,with,1.889,6,20,7,33,0.7173913043,32,0.4062,0.413,0.0237,0.5938,0.413,0.4872,0.1304,13,12,1,82,13,0,0,0,32,19,13,19,9,4
mildew,8000,2,hardMINOBSx,bic,1,without,2.7581,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,6,0,28,4,0,0,0,32,17,15,29,0,3
mildew,8000,2,hardMINOBSx,bic,2,process,2.0615,7,20,8,35,0.7608695652,33,0.4545,0.3913,0.0273,0.5455,0.3913,0.4557,0.0652,12,14,1,54,10,0,0,0,33,18,15,21,8,4
mildew,8000,2,hardMINOBSx,bic,3,process,1.6295,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,12,16,1,78,17,0,0,0,31,23,8,18,12,1
mildew,8000,2,hardMINOBSx,bic,4,process,1.5626,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,12,18,1,102,24,0,0,0,31,23,8,18,12,1
mildew,8000,2,hardMINOBSx,bic,5,with,1.5799,4,20,3,27,0.5869565217,30,0.2333,0.5,0.0128,0.7667,0.5,0.6053,0.3478,12,18,1,125,31,0,0,0,30,23,7,18,12,0
mildew,8000,2,softMINOBSx,bic,1,without,3.6314,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,6,0,28,4,0,0,0,32,17,15,29,0,3
mildew,8000,2,softMINOBSx,bic,2,process,3.6583,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,8,0,54,10,0,0,0,32,17,15,27,2,3
mildew,8000,2,softMINOBSx,bic,3,with,3.3408,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,8,0,80,16,0,0,0,32,17,15,27,2,3
mildew,8000,3,CaMML,mml,1,without,74.6934,20,14,25,59,1.2826086957,52,0.8654,0.1522,0.082,0.1346,0.1522,0.1429,0.0,24,30,1,43,8,3,0,0,52,7,45,37,0,15
mildew,8000,3,CaMML,mml,2,process,74.4586,15,15,15,45,0.9782608696,46,0.6522,0.3478,0.0546,0.3478,0.3478,0.3478,0.0,26,36,1,83,14,3,0,0,46,16,30,25,9,12
mildew,8000,3,CaMML,mml,3,process,75.0285,14,13,20,47,1.0217391304,47,0.7234,0.2826,0.0619,0.2766,0.2826,0.2796,0.0,28,36,2,123,20,3,0,0,47,13,34,28,8,11
mildew,8000,3,CaMML,mml,4,process,75.418,16,16,17,49,1.0652173913,46,0.7174,0.2826,0.0601,0.2826,0.2826,0.2826,0.0,29,36,3,159,29,3,0,0,46,13,33,25,11,10
mildew,8000,3,CaMML,mml,5,process,74.8952,12,15,19,46,1.0,43,0.7209,0.2609,0.0565,0.2791,0.2609,0.2697,0.0,33,40,5,194,35,4,0,0,43,12,31,26,10,7
mildew,8000,3,CaMML,mml,6,with,74.0652,12,14,14,40,0.8695652174,44,0.5909,0.3913,0.0474,0.4091,0.3913,0.4,0.0,33,40,5,232,41,4,0,0,44,18,26,21,14,9
mildew,8000,3,HC,bdeu,1,without,0.7948,6,15,13,34,0.7391304348,37,0.5135,0.3913,0.0346,0.4865,0.3913,0.4337,0.0,11,4,1,30,6,1,0,0,37,18,19,35,0,2
mildew,8000,3,HC,bdeu,2,process,0.7564,3,15,3,21,0.4565217391,34,0.1765,0.6087,0.0109,0.8235,0.6087,0.7,0.4783,11,6,1,59,11,1,0,0,34,28,6,22,11,1
mildew,8000,3,HC,bdeu,3,with,0.7537,3,15,3,21,0.4565217391,34,0.1765,0.6087,0.0109,0.8235,0.6087,0.7,0.4783,11,6,1,87,17,1,0,0,34,28,6,23,11,0
mildew,8000,3,softHC,bdeu,1,without,1.8054,6,15,13,34,0.7391304348,37,0.5135,0.3913,0.0346,0.4865,0.3913,0.4337,0.0,11,4,1,30,6,1,0,0,37,18,19,35,0,2
mildew,8000,3,softHC,bdeu,2,process,2.0646,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,11,6,1,59,10,1,0,0,33,28,5,22,10,1
mildew,8000,3,softHC,bdeu,3,with,1.798,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,11,6,1,88,14,1,0,0,33,28,5,22,10,1
mildew,8000,3,hardMINOBSx,bdeu,1,without,4.1949,2,15,6,23,0.5,33,0.2424,0.5435,0.0146,0.7576,0.5435,0.6329,0.3696,3,2,0,29,4,0,0,0,33,25,8,32,0,1
mildew,8000,3,hardMINOBSx,bdeu,2,process,3.1707,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,3,4,0,58,8,0,0,0,33,28,5,29,3,1
mildew,8000,3,hardMINOBSx,bdeu,3,process,3.04,3,16,4,23,0.5,33,0.2121,0.5652,0.0128,0.7879,0.5652,0.6582,0.413,4,8,0,87,12,0,0,0,33,26,7,28,3,2
mildew,8000,3,hardMINOBSx,bdeu,4,with,2.9151,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,4,8,0,115,17,0,0,0,33,28,5,29,4,0
mildew,8000,3,softMINOBSx,bdeu,1,without,40.794,2,15,6,23,0.5,33,0.2424,0.5435,0.0146,0.7576,0.5435,0.6329,0.3696,3,2,0,29,4,0,0,0,33,25,8,32,0,1
mildew,8000,3,softMINOBSx,bdeu,2,with,30.2509,2,15,4,21,0.4565217391,33,0.1818,0.587,0.0109,0.8182,0.587,0.6835,0.4565,3,2,0,58,8,0,0,0,33,27,6,30,2,1
mildew,8000,3,HC,bic,1,without,0.7639,8,21,17,46,1.0,33,0.7576,0.1739,0.0455,0.2424,0.1739,0.2025,0.0,14,8,1,26,6,0,0,0,33,8,25,29,0,4
mildew,8000,3,HC,bic,2,process,0.8188,7,19,5,31,0.6739130435,34,0.3529,0.4783,0.0219,0.6471,0.4783,0.55,0.2174,16,14,1,53,13,0,0,0,34,22,12,17,14,3
mildew,8000,3,HC,bic,3,process,0.9588,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,16,18,1,78,19,0,0,0,31,23,8,13,16,2
mildew,8000,3,HC,bic,4,process,0.7506,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,16,20,1,102,26,0,0,0,31,23,8,14,16,1
mildew,8000,3,HC,bic,5,with,0.9061,4,20,3,27,0.5869565217,30,0.2333,0.5,0.0128,0.7667,0.5,0.6053,0.3478,16,20,1,125,33,0,0,0,30,23,7,14,16,0
mildew,8000,3,softHC,bic,1,without,2.1463,8,21,17,46,1.0,33,0.7576,0.1739,0.0455,0.2424,0.1739,0.2025,0.0,14,8,1,26,6,0,0,0,33,8,25,29,0,4
mildew,8000,3,softHC,bic,2,process,1.9336,7,19,9,35,0.7608695652,34,0.4706,0.3913,0.0291,0.5294,0.3913,0.45,0.0435,16,12,1,54,12,0,0,0,34,18,16,20,10,4
mildew,8000,3,softHC,bic,3,process,1.8454,6,20,7,33,0.7173913043,32,0.4062,0.413,0.0237,0.5938,0.413,0.4872,0.1304,16,14,1,81,17,0,0,0,32,19,13,16,12,4
mildew,8000,3,softHC,bic,4,with,1.9889,6,20,7,33,0.7173913043,32,0.4062,0.413,0.0237,0.5938,0.413,0.4872,0.1304,16,14,1,108,22,0,0,0,32,19,13,16,12,4
mildew,8000,3,hardMINOBSx,bic,1,without,3.0377,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,6,0,28,4,0,0,0,32,17,15,29,0,3
mildew,8000,3,hardMINOBSx,bic,2,process,1.8978,7,20,8,35,0.7608695652,33,0.4545,0.3913,0.0273,0.5455,0.3913,0.4557,0.0652,12,14,1,54,10,0,0,0,33,18,15,21,8,4
mildew,8000,3,hardMINOBSx,bic,3,process,1.6574,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,12,16,1,78,17,0,0,0,31,23,8,18,12,1
mildew,8000,3,hardMINOBSx,bic,4,process,1.7134,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,12,18,1,102,24,0,0,0,31,23,8,18,12,1
mildew,8000,3,hardMINOBSx,bic,5,with,1.6031,4,20,3,27,0.5869565217,30,0.2333,0.5,0.0128,0.7667,0.5,0.6053,0.3478,12,18,1,125,31,0,0,0,30,23,7,18,12,0
mildew,8000,3,softMINOBSx,bic,1,without,3.9467,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,6,0,28,4,0,0,0,32,17,15,29,0,3
mildew,8000,3,softMINOBSx,bic,2,process,3.5125,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,8,0,54,10,0,0,0,32,17,15,27,2,3
mildew,8000,3,softMINOBSx,bic,3,with,3.5146,5,19,10,34,0.7391304348,32,0.4688,0.3696,0.0273,0.5312,0.3696,0.4359,0.0435,8,8,0,80,16,0,0,0,32,17,15,27,2,3
mildew,8000,4,CaMML,mml,1,without,73.6678,17,16,21,54,1.1739130435,47,0.8085,0.1957,0.0692,0.1915,0.1957,0.1935,0.0,20,24,1,38,8,3,0,0,47,9,38,35,0,12
mildew,8000,4,CaMML,mml,2,process,73.7632,19,16,21,56,1.2173913043,49,0.8163,0.1957,0.0729,0.1837,0.1957,0.1895,0.0,25,36,1,80,15,3,0,0,49,9,40,30,3,16
mildew,8000,4,CaMML,mml,3,process,74.0151,17,17,22,56,1.2173913043,46,0.8478,0.1522,0.071,0.1522,0.1522,0.1522,0.0,26,40,2,116,24,3,0,0,46,7,39,31,3,12
mildew,8000,4,CaMML,mml,4,process,73.5337,13,16,17,46,1.0,43,0.6977,0.2826,0.0546,0.3023,0.2826,0.2921,0.0,30,46,4,150,31,4,0,0,43,13,30,28,8,7
mildew,8000,4,CaMML,mml,5,process,73.4157,16,15,21,52,1.1304347826,47,0.7872,0.2174,0.0674,0.2128,0.2174,0.2151,0.0,31,50,5,189,38,4,0,0,47,10,37,34,4,9
mildew,8000,4,CaMML,mml,6,process,73.5759,14,17,15,46,1.0,43,0.6744,0.3043,0.0528,0.3256,0.3043,0.3146,0.0,31,54,6,225,44,4,0,0,43,14,29,24,10,9
mildew,8000,4,CaMML,mml,7,with,74.9376,13,14,21,48,1.0434782609,45,0.7556,0.2391,0.0619,0.2444,0.2391,0.2418,0.0,31,54,7,265,48,4,0,0,45,11,34,30,6,9
mildew,8000,4,HC,bdeu,1,without,0.8226,10,18,14,42,0.9130434783,38,0.6316,0.3043,0.0437,0.3684,0.3043,0.3333,0.0,14,8,1,30,7,2,0,0,38,14,24,34,0,4
mildew,8000,4,HC,bdeu,2,with,0.7665,4,15,3,22,0.4782608696,35,0.2,0.6087,0.0128,0.8,0.6087,0.6914,0.4565,14,8,1,58,14,2,0,0,35,28,7,21,14,0
mildew,8000,4,softHC,bdeu,1,without,2.0613,10,18,14,42,0.9130434783,38,0.6316,0.3043,0.0437,0.3684,0.3043,0.3333,0.0,14,8,1,30,7,2,0,0,38,14,24,34,0,4
mildew,8000,4,softHC,bdeu,2,with,1.9108,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,14,8,1,59,11,2,0,0,33,28,5,20,12,1
mildew,8000,4,hardMINOBSx,bdeu,1,without,3.8986,2,14,6,22,0.4782608696,34,0.2353,0.5652,0.0146,0.7647,0.5652,0.65,0.3913,3,2,0,30,4,0,0,0,34,26,8,33,0,1
mildew,8000,4,hardMINOBSx,bdeu,2,process,3.5237,2,15,4,21,0.4565217391,33,0.1818,0.587,0.0109,0.8182,0.587,0.6835,0.4565,4,4,0,59,8,0,0,0,33,27,6,29,3,1
mildew,8000,4,hardMINOBSx,bdeu,3,with,3.2624,2,15,3,20,0.4347826087,33,0.1515,0.6087,0.0091,0.8485,0.6087,0.7089,0.5,4,4,0,87,13,0,0,0,33,28,5,29,4,0
mildew,8000,4,softMINOBSx,bdeu,1,without,38.0391,2,14,6,22,0.4782608696,34,0.2353,0.5652,0.0146,0.7647,0.5652,0.65,0.3913,3,2,0,30,4,0,0,0,34,26,8,33,0,1
mildew,8000,4,softMINOBSx,bdeu,2,process,31.0919,2,14,7,23,0.5,34,0.2647,0.5435,0.0164,0.7353,0.5435,0.625,0.3478,4,2,0,59,9,0,0,0,34,25,9,32,1,1
mildew,8000,4,softMINOBSx,bdeu,3,with,13.9861,2,14,6,22,0.4782608696,34,0.2353,0.5652,0.0146,0.7647,0.5652,0.65,0.3913,4,2,0,88,14,0,0,0,34,26,8,31,2,1
mildew,8000,4,HC,bic,1,without,0.8242,7,21,13,41,0.8913043478,32,0.625,0.2609,0.0364,0.375,0.2609,0.3077,0.0,10,8,1,26,5,0,0,0,32,12,20,28,0,4
mildew,8000,4,HC,bic,2,process,0.8652,6,20,3,29,0.6304347826,32,0.2812,0.5,0.0164,0.7188,0.5,0.5897,0.3043,10,14,1,52,11,0,0,0,32,23,9,19,10,3
mildew,8000,4,HC,bic,3,process,0.9454,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,10,16,1,76,18,0,0,0,31,23,8,20,10,1
mildew,8000,4,HC,bic,4,process,0.748,5,20,3,28,0.6086956522,31,0.2581,0.5,0.0146,0.7419,0.5,0.5974,0.3261,10,18,1,100,25,0,0,0,31,23,8,20,10,1
mildew,8000,4,HC,bic,5,with,0.9784,4,20,3,27,0.5869565217,30,0.2333,0.5,0.0128,0.7667,0.5,0.6053,0.3478,10,18,1,123,32,0,0,0,30,23,7,20,10,0
mildew,8000,4,softHC,bic,1,without,1.9446,7,21,13,41,0.8913043478,32,0.625,0.2609,0.0364,0.375,0.2609,0.3077,0.0,10,8,1,26,5,0,0,0,32,12,20,28,0,4
mildew,8000,4,softHC,bic,2,process,1.9748,6,20,6,32,0.6956521739,32,0.375,0.4348,0.0219,0.625,0.4348,0.5128,0.1739,10,12,1,53,10,0,0,0,32,20,12,21,7,4
mildew,8000,4,softHC,bic,3,with,2.0398,6,20,6,32,0.6956521739,32,0.375,0.4348,0.0219,0.625,0.4348,0.5128,0.1739,10,12,1,80,15,0,0,0,32,20,12,21,7,4
